  10   1   8   0  1.73453574E+04
  11   1   8   0  1.29559251E+04
  12   1   8   0  9.90086362E+03
  13   1   8   0  7.73325905E+03
  14   1   8   0  6.15618813E+03
  15   1   8   0  4.98175890E+03
  16   1   8   0  4.08906262E+03
  17   1   8   0  3.39823570E+03
  18   1   8   0  2.85514264E+03
  19   1   8   0  2.42220766E+03
  20   1   8   0  2.07278860E+03
  21   1   8   0  1.78763269E+03
  22   1   8   0  1.55258786E+03
  23   1   8   0  1.35709045E+03
  24   1   8   0  1.19314521E+03
  25   1   8   0  1.05462411E+03
  26   1   8   0  9.36775827E+02
  27   1   8   0  8.35877663E+02
  28   1   8   0  7.48984288E+02
  29   1   8   0  6.73744647E+02
  30   1   8   0  6.08266419E+02
   9   0   2   1  2.13707153E+05
   9   0   3   1  1.43842005E+05
   9   0   4   1  9.79947207E+04
   9   0   5   1  7.09696899E+04
   9   0   6   1  5.45041872E+04
   9   0   7   1  4.40985585E+04
   9   0   8   1  3.67903694E+04
   9   0   9   1  1.64131305E-11
  10   1   9   0  1.29205193E+04
  11   1   9   0  9.87160875E+03
  12   1   9   0  7.53420978E+03
  13   1   9   0  5.86495590E+03
  14   1   9   0  4.65453794E+03
  15   1   9   0  3.75707050E+03
  16   1   9   0  3.07754516E+03
  17   1   9   0  2.55338631E+03
  18   1   9   0  2.14241610E+03
  19   1   9   0  1.81552355E+03
  20   1   9   0  1.55217117E+03
  21   1   9   0  1.33758097E+03
  22   1   9   0  1.16092932E+03
  23   1   9   0  1.01416176E+03
  24   1   9   0  8.91198020E+02
  25   1   9   0  7.87388208E+02
  26   1   9   0  6.99133981E+02
  27   1   9   0  6.23620700E+02
  28   1   9   0  5.58624711E+02
  29   1   9   0  5.02373285E+02
  30   1   9   0  4.53441192E+02
  10   0   2   1  1.55320382E+05
  10   0   3   1  1.04136187E+05
  10   0   4   1  7.05336734E+04
  10   0   5   1  5.06643555E+04
  10   0   6   1  3.84747162E+04
  10   0   7   1  3.06979397E+04
  10   0   8   1  2.55969071E+04
  10   0   9   1  2.18589518E+04
  10   0  10   1  9.66090182E-12
  11   1  10   0  7.62843010E+03
  12   1  10   0  5.94868064E+03
  13   1  10   0  4.62189168E+03
  14   1  10   0  3.65418044E+03
  15   1  10   0  2.93965795E+03
  16   1  10   0  2.40135512E+03
  17   1  10   0  1.98795100E+03
  18   1  10   0  1.66499530E+03
  19   1  10   0  1.40887491E+03
  20   1  10   0  1.20304306E+03
  21   1  10   0  1.03566333E+03
  22   1  10   0  8.98109779E+02
  23   1  10   0  7.83990381E+02
  24   1  10   0  6.88496939E+02
  25   1  10   0  6.07963446E+02
  26   1  10   0  5.39560246E+02
  27   1  10   0  4.81078872E+02
  28   1  10   0  4.30777904E+02
  29   1  10   0  3.87271377E+02
  30   1  10   0  3.49446642E+02
  11   0   2   1  1.16431176E+05
  11   0   3   1  7.78370410E+04
  11   0   4   1  5.24959309E+04
